Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
01-Jan-2008,NaN,0,NaN,NaN,NaN,NaN,NaN,696304.275420513,5977660.67587879,0
02-Jan-2008,-4690250.07730317,1,0.00262834692343327,0.0727416512197172,0.178960444574621,-3109116.75118271,0,741600.275759857,5118213.08946433,0
03-Jan-2008,-4176217.0011009,1,5.92607098336553e-08,0.0003454023082801,0.0308722726667084,-3968564.33759717,0,786896.276099201,4258765.50304987,0
04-Jan-2008,-4274213.08245392,5,0.000227030983497545,0.0437113076245238,1.02397410894822,-3771306.61695277,0,832192.276438545,4456023.22369427,0
05-Jan-2008,-4228917.08211457,5,7.32269776491395e-05,0.0239362883134106,0.804995838582184,-3727228.82927268,0,877488.27677789,4500101.01137437,0
06-Jan-2008,-4258241.24207741,5,6.19603026752502e-05,0.025933367607469,0.987640736800325,-3710523.05266812,0,848164.116815049,4516806.78797892,0
07-Jan-2008,-4205242.13427738,5,4.55831370068259e-05,0.0191472484764732,0.887574009752454,-3809836.42459166,0,901163.224615081,4417493.41605538,0
08-Jan-2008,-4100093.17814193,5,3.76694567881346e-05,0.0186886863454024,0.628778358582906,-4000363.21968664,0,1006312.18075054,4226966.6209604,0
09-Jan-2008,-4190071.99883415,5,0.000193937847200304,0.0421889964907925,0.848400772513905,-3696607.90311004,0,916333.360058313,4530721.937537,0
10-Jan-2008,-4123725.55991678,5,0.000130541193628192,0.0390208383494655,0.877774605628177,-3905721.7838784,0,982679.798975685,4321608.05676864,0
11-Jan-2008,-4304635.47886248,5,9.28306712956544e-05,0.0297510903225835,1.01238887116122,-3692859.02905884,0,801769.880029983,4534470.8115882,0
12-Jan-2008,-4287975.50410156,5,0.000141955883245793,0.0353583244909412,0.822749865428717,-3935050.70326261,0,818429.854790902,4292279.13738443,0
13-Jan-2008,-4119306.02317881,5,0.000277740560679381,0.0526539630623764,0.877808089613907,-4279798.76259424,0,987099.335713649,3947531.0780528,0
14-Jan-2008,-4398771.7370815,5,0.000347363113835003,0.0511815250303813,0.81254918802328,-3831430.65622376,0,707633.621810965,4395899.18442328,0
15-Jan-2008,-4242334.03477424,5,0.000181226623865762,0.0411975956148587,0.776128864545524,-4086403.34396824,0,864071.324118217,4140926.49667881,0
16-Jan-2008,-4284276.59879422,5,0.000124246852496132,0.0365645778072856,0.766756743732928,-3836438.0761447,0,822128.760098245,4390891.76450234,0
17-Jan-2008,-4137171.38302495,5,0.0001442313055983,0.0349310114701365,0.934992463066074,-4049726.98694676,0,969233.975867514,4177602.85370028,0
18-Jan-2008,-4174052.7775379,5,0.000414717428089515,0.0694241578344017,0.813155299987144,-3637878.19524929,0,932352.581354561,4589451.64539775,0
19-Jan-2008,-4184993.05737753,5,0.000433426123806044,0.0654833377511726,0.941072265627742,-3937554.90616589,0,921412.301514935,4289774.93448115,0
20-Jan-2008,-4203446.4467577,5,8.19833296669468e-05,0.0296512726307181,0.973179724109584,-3891407.36873657,0,902958.912134763,4335922.47191047,0
21-Jan-2008,-4148220.92562336,5,0.00012122787381793,0.0375181221221366,0.767951304031321,-4197930.67678427,0,958184.433269097,4029399.16386278,0
22-Jan-2008,-4036803.50219369,5,0.000162872435442428,0.0385776489550836,1.14869435426361,-4129941.68616663,0,1069601.85669877,4097388.15448041,0
23-Jan-2008,-4203447.27556487,5,0.000142514181479807,0.0371344100857002,0.934674573577836,-4121110.90155574,0,902958.083327591,4106218.9390913,0
24-Jan-2008,-4233773.95629462,5,0.000108319688857897,0.0331735940524375,1.03687490378298,-4176547.15056953,0,872631.402597843,4050782.69007751,0
25-Jan-2008,-4171312.99113936,5,7.56447462242188e-05,0.0242495673673527,0.926673727317437,-4262733.59687272,0,935092.3677531,3964596.24377432,0
26-Jan-2008,-4113245.16927615,5,0.000184307361294774,0.0379248784735419,1.00449379986931,-4187347.89388961,0,993160.189616308,4039981.94675743,0
27-Jan-2008,-4050554.32491627,5,9.73482301474218e-05,0.026016973028643,0.716701807262759,-4400163.19213641,0,1055851.03397619,3827166.64851063,0
28-Jan-2008,-3923016.74533261,5,0.000273894457160557,0.0535482832243938,0.977186882563851,-4733596.98264501,0,1183388.61355985,3493732.85800203,0
29-Jan-2008,-4232587.52393253,5,0.000427374076688388,0.0597318700904681,0.889350810705531,-4277443.22374732,0,873817.834959932,3949886.61689972,0
30-Jan-2008,-4150878.91865222,5,0.000244899160627428,0.0531324718903828,1.13483031674029,-4489744.7541593,0,955526.440240243,3737585.08648774,0
31-Jan-2008,-4380166.61011822,5,0.000250129632657294,0.0491378178020952,0.662124056355654,-4005800.36700512,0,726238.748774243,4221529.47364192,0
01-Feb-2008,-4292334.69075523,5,8.6895497270664e-05,0.0301440961772654,0.753833700780076,-4265876.48689159,0,814070.668137232,3961453.35375546,0
02-Feb-2008,-4066467.45657001,5,0.000260196892597863,0.0506874527823717,0.924760209305361,-4235697.25960907,0,1039937.90232245,3991632.58103798,0
03-Feb-2008,-4233978.26857051,5,0.00043034441779121,0.0644917800188812,0.966328344601243,-4355271.7970556,0,872427.090321951,3872058.04359144,0
