Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
07-Apr-2008,-8494653.39491326,6,0.000185415408382575,0.0489085618442873,0.859134999766378,-2098376.72020672,0,848922.981161814,3641721.74472839,0
08-Apr-2008,-8267624.13135818,6,0.000235986518860666,0.0521414008538888,0.677872614270021,-2588443.97829425,0,1075952.24471689,3151654.48664086,0
09-Apr-2008,-8428712.0183101,6,0.000229746124600022,0.0431374527813687,0.843958514469293,-2542324.19869345,0,914864.357764971,3197774.26624166,0
10-Apr-2008,-8090305.71219185,6,0.000320509660279788,0.0584333084981475,1.01743378441988,-2660873.21181749,0,1253270.66388323,3079225.25311762,0
11-Apr-2008,-8180812.28220985,6,0.000170577041094754,0.0375916467113781,0.996592928251227,-2605654.73266049,0,1162764.09386523,3134443.73227462,0
12-Apr-2008,-8313026.70775495,6,0.000166152245342816,0.0352218495863194,0.968323569224022,-2480699.14558733,0,1030549.66832012,3259399.31934778,0
13-Apr-2008,-8350314.91197269,6,0.000133749607369416,0.0320099066217272,0.947254655027651,-2405045.27039946,0,993261.464102388,3335053.19453565,0
14-Apr-2008,-8519610.71348036,6,0.00033778610028022,0.0621948645142978,0.791663962690934,-2599440.87598492,0,823965.662594711,3140657.58895019,0
15-Apr-2008,-8316328.51790108,6,0.00018617128663662,0.0503154019976463,0.948948323382818,-2514376.08572485,0,1027247.85817399,3225722.37921026,0
16-Apr-2008,-8298459.77191081,6,0.000159432412155186,0.0407405723458484,0.992930243133726,-2511190.50663925,0,1045116.60416426,3228907.95829586,0
17-Apr-2008,-8294924.35534937,6,8.7398405246595e-05,0.0331803138417451,0.974681562390364,-2397626.99848217,0,1048652.0207257,3342471.46645294,0
18-Apr-2008,-8214102.16873982,6,0.000106609515688197,0.0347854816243681,0.788670763457658,-2237233.97096707,0,862601.057546765,3502864.49396804,0
19-Apr-2008,-8667026.28170725,7,0.000273720971330488,0.0579373364703589,0.814129012379332,-2177882.92849377,0,676550.094367828,3562215.53644134,0
20-Apr-2008,-8564262.35336207,7,0.00015708053444054,0.0483253535671599,0.889787241577924,-2318287.36516331,0,779314.022713,3421811.0997718,0
21-Apr-2008,-8426693.13231469,7,0.000273921934086674,0.0649586148319738,0.777490803123875,-2576615.64574267,0,916883.243760388,3163482.81919244,0
22-Apr-2008,-8386874.92269558,7,0.000233171325445573,0.0603734006463486,0.928447551734641,-2484390.85323535,0,956701.453379495,3255707.61169976,0
23-Apr-2008,-8108275.19357858,7,0.000175612830198295,0.0489494281720241,0.803217409078989,-2465340.55389083,0,1235301.18249649,3274757.91104428,0
24-Apr-2008,-8170211.99410555,7,0.000354682299619367,0.0661835085374577,0.963508917377287,-2411140.23851835,0,1173364.38196952,3328958.22641676,0
25-Apr-2008,-8431871.07254962,7,0.000396496803024744,0.0638113683102068,0.938808145688704,-2462050.26214924,0,911705.303525453,3278048.20278587,0
26-Apr-2008,-8614648.28755263,7,0.000295766911710577,0.0678643333622537,1.06832683177886,-2314597.98063587,0,728928.088522442,3425500.48429924,0
27-Apr-2008,-8245355.70548576,7,0.000628122367047068,0.0928286987845719,0.859203966079541,-2852447.51079293,0,1098220.67058931,2887650.95414218,0
28-Apr-2008,-8355346.18585709,7,0.000349299410608685,0.0715389925743494,1.00916599685103,-2814550.2239057,0,988230.190217984,2925548.24102941,0
29-Apr-2008,-8258365.77107336,7,0.000210517245010186,0.050273280986051,1.03800818917125,-2850132.93025251,0,1085210.60500171,2889965.5346826,0
30-Apr-2008,-8304718.0520052,7,0.000211670568862503,0.0526827169673955,0.659784163751371,-2538335.50432552,0,1038858.32406987,3201762.96060959,0
01-May-2008,-8267974.11479662,7,8.36715018061974e-05,0.0349912984467828,0.635551137343083,-2736789.27825029,0,1075602.26127845,3003309.18668482,0
02-May-2008,-8342348.45629597,7,0.000209869623815546,0.0441282962152097,0.786143288119025,-2580473.57749489,0,1001227.91977911,3159624.88744022,0
03-May-2008,-8236721.05382304,7,0.000394905382908586,0.0627658942172529,1.01730706951875,-2650966.03649433,0,1106855.32225203,3089132.42844078,0
04-May-2008,-8285301.08242504,7,0.000291663989191215,0.0523134663481511,0.747248422799459,-2816496.0715196,0,1058275.29365003,2923602.39341551,0
05-May-2008,-8316434.71569606,7,8.43607851345417e-05,0.0331419312654619,0.894985509549876,-2708508.05894179,0,1027141.66037901,3031590.40599332,0
06-May-2008,-8331324.78421718,7,7.48629686548692e-05,0.0329741678748637,0.97011898875985,-2613167.84866722,0,1012251.59185789,3126930.61626789,0
07-May-2008,-8319703.33166724,7,0.000218304182143367,0.0484653794609239,0.971976244028899,-2588350.89966637,0,1023873.04440783,3151747.56526874,0
08-May-2008,-8347465.56523304,7,0.000109338465526135,0.0397278382909597,0.778622314314388,-2755976.04586368,0,996110.810842038,2984122.41907143,0
09-May-2008,-8390828.05744327,7,0.000172523350845745,0.0431697231064711,0.992439718137941,-2727407.99148822,0,952748.318631805,3012690.47344689,0
10-May-2008,-8510706.34034131,7,0.000128288328144368,0.0443075149328746,0.893608277841172,-2803943.02263254,0,832870.035733765,2936155.44230257,0
11-May-2008,-8603948.55368173,7,0.000100735715910941,0.0398438250101368,0.961882121991782,-2868905.5203469,0,739627.822393341,2871192.94458821,0
12-May-2008,-8419942.4272645,7,0.0006105040737208,0.0882664484504417,0.739676645677916,-2570771.93951937,0,923633.948810574,3169326.52541574,0
13-May-2008,-8291757.65117035,7,9.47152136149069e-05,0.0288781959269315,0.709728897632085,-2681397.26088847,0,1051818.72490472,3058701.20404663,0
14-May-2008,-8324752.00392513,7,0.000105157330780662,0.0401129156857515,1.02008260722941,-2655211.5908964,0,1018824.37214995,3084886.87403871,0
15-May-2008,-8201333.55874909,7,6.99718626963744e-05,0.0307101999563303,0.923219207360029,-2807767.46785275,0,1142242.81732598,2932330.99708236,0
16-May-2008,-8172848.1474518,7,8.81373601249858e-05,0.034640106097363,0.993937422557958,-2786492.51205997,0,1170728.22862327,2953605.95287514,0
17-May-2008,-8298390.59139288,7,0.000206728598909486,0.0596129721295602,1.00373263305194,-2661004.29666194,0,1045185.7846822,3079094.16827317,0
18-May-2008,-8486475.91050544,7,0.000202712432988539,0.0492450027416285,0.855801005220039,-2623477.78893068,0,857100.465569638,3116620.67600443,0
19-May-2008,-8773337.96595489,7,0.00036816777776548,0.0706899080747569,0.91842754129001,-2621743.07112735,0,570238.410120185,3118355.39380776,0
20-May-2008,-8389279.57566101,7,0.000323630710560167,0.0643941729581298,0.769212030361917,-2956991.47941052,0,954296.800414067,2783106.98552459,0
21-May-2008,-8341350.36128948,7,0.000342125753738461,0.0680000369325059,1.02348414603463,-2902141.66224478,0,1002226.0147856,2837956.80269033,0
22-May-2008,-8158733.10380304,7,0.00020215799422576,0.0446162572532569,0.797342774571055,-2950842.02664914,0,1184843.27227203,2789256.43828597,0
23-May-2008,-8205465.24835049,7,0.000111370915961983,0.0339147287096554,0.850642209818261,-3014451.21492065,0,1138111.12772458,2725647.25001446,0
24-May-2008,-8231850.84801358,7,0.000277606399357762,0.060235843098495,1.11169864686662,-2795145.07152468,0,1111725.5280615,2944953.39341043,0
25-May-2008,-8362703.10236121,7,0.000234932997974286,0.0516766970043028,0.935325351219696,-2804645.66439298,0,980873.273713865,2935452.80054213,0
26-May-2008,-8204429.36333447,7,0.000214993743108244,0.0517883656563089,0.891714033264964,-2740998.89713983,0,1139147.0127406,2999099.56779528,0
27-May-2008,-8183166.2813627,7,6.37308156924369e-05,0.0302087057126697,0.741122515038892,-2623686.46001545,0,1160410.09471238,3116412.00491966,0
28-May-2008,-8199445.57789282,7,0.000264611232037103,0.0595050981255027,0.713232673408475,-2847529.4464821,0,1144130.79818225,2892569.01845301,0
29-May-2008,-8277806.27698389,7,0.00014784546198995,0.0350965057243201,0.886714353908204,-2841277.81685823,0,1065770.09909118,2898820.64807688,0
30-May-2008,-8161009.41673895,7,0.000121441121071603,0.0362947540473891,0.760810257220459,-3017002.40704439,0,1182566.95933613,2723096.05789072,0
31-May-2008,-8269150.67249378,7,6.8703460574503e-05,0.0308274833253746,0.883451606106416,-2912056.03787778,0,1074425.70358129,2828042.42705733,0
01-Jun-2008,-8305440.21604867,7,0.000144437806821396,0.0488743985363363,1.05383840404228,-2726309.97264308,0,1038136.1600264,3013788.49229203,0
02-Jun-2008,-8329345.0095643,7,0.000195219604466433,0.045806577815161,0.989795846387361,-2725678.71201936,0,1014231.36651078,3014419.75291575,0
03-Jun-2008,-8360104.99305006,7,4.39907441230972e-05,0.0253918530489697,0.91874143487072,-2667042.76997562,0,983471.383025012,3073055.69495949,0
04-Jun-2008,-8178025.09406364,7,0.000110266399822664,0.037354335878137,0.662599157938795,-2982225.61077602,0,1165551.28201143,2757872.85415909,0
05-Jun-2008,-8377151.5257601,7,0.000237203798201624,0.0512662389979927,1.03383531346434,-2840018.68312351,0,966424.850314979,2900079.7818116,0
06-Jun-2008,-8258955.65137413,7,0.000252085939948034,0.0592759338956258,0.941299785186788,-2812287.96582394,0,1049019.39259978,2927810.49911117,0
07-Jun-2008,-8211962.4411905,8,0.000105860908924493,0.0433213458419836,0.8250811304925,-2932265.18229484,0,1131613.93488458,2807833.28264027,0
08-Jun-2008,-8317492.63553895,8,0.00014902365423696,0.0456362585013949,0.679473213312426,-2706550.26088098,0,1026083.74053613,3033548.20405413,0
09-Jun-2008,-8372938.48695413,8,0.000157456720527792,0.0483269869548483,0.820116786295209,-2808100.58295395,0,970637.889120941,2931997.88198116,0
10-Jun-2008,-8360616.11885935,8,0.000310200455148785,0.0636068314863826,1.07338652830392,-2686862.42912326,0,982960.257215729,3053236.03581185,0
11-Jun-2008,-8100446.41602622,8,0.000432494751172773,0.0688272579950799,1.0262050285394,-2906076.98048497,0,1243129.96004885,2834021.48445014,0
12-Jun-2008,-8131071.75721607,8,0.000142289819466145,0.0436675326182811,0.992438025443674,-2956949.78629735,0,1212504.618859,2783148.67863776,0
13-Jun-2008,-8187517.39928272,8,0.000292289361185267,0.0680763781222474,0.92060736618641,-3036186.2018811,0,1156058.97679235,2703912.26305401,0
14-Jun-2008,-8272982.74220044,8,0.000690158987868031,0.0853057139510126,0.826785365157663,-2744031.70272234,0,1070593.63387464,2996066.76221277,0
15-Jun-2008,-8139941.67785851,8,0.000405967087708116,0.0686078371593538,1.01110610673075,-2893988.80441202,0,1203634.69821656,2846109.66052309,0
16-Jun-2008,-8169081.66219693,8,0.000196096520816113,0.0570234555892387,0.821997594367221,-3063704.98938743,0,1174494.71387815,2676393.47554768,0
17-Jun-2008,-8165001.3871102,8,0.000179691656599895,0.058085411893807,0.889216080690302,-2913745.29604614,0,1178574.98896487,2826353.16888897,0
18-Jun-2008,-8253086.09939533,8,0.000131209302242586,0.0490841890024662,0.703577951328873,-3080556.44086943,0,1090490.27667974,2659542.02406568,0
19-Jun-2008,-8322200.25506341,8,0.000311145193473906,0.0664573317551737,0.883410469387223,-2878174.41900077,0,1021376.12101167,2861924.04593434,0
20-Jun-2008,-8283001.26800172,8,0.000343318543323858,0.0771503932614303,0.831522071246035,-3147755.1044753,0,1060575.10807335,2592343.36045981,0
21-Jun-2008,-8437932.9137009,8,0.000523230667348857,0.0851752703127459,0.792628576899448,-2738063.38681081,0,905643.462374169,3002035.0781243,0
22-Jun-2008,-8361724.21458708,8,0.000287061353895162,0.0663394124911516,0.906292409099635,-2997413.23919493,0,981852.161487991,2742685.22574018,0
23-Jun-2008,-8063280.24854285,8,0.000587777286579124,0.0851165524422267,0.795137575056603,-2894086.89425786,0,1280296.12753223,2846011.57067725,0
24-Jun-2008,-8134806.10450127,8,9.77177383868013e-05,0.0391704557906728,0.794776385534229,-2964782.26911334,0,1208770.27157381,2775316.19582177,0
25-Jun-2008,-8160474.27336996,8,9.49355609859079e-05,0.0387509144882771,0.750342073068908,-3069476.94303404,0,1183102.10270511,2670621.52190107,0
26-Jun-2008,-8134957.88858002,8,0.000186910227726525,0.0524965081925899,0.984656909806037,-3085327.72330923,0,1305448.76502939,2654770.74162588,0
27-Jun-2008,-7915780.9487214,9,0.000428578504033154,0.0890931860378242,0.778850448090666,-2863245.68060147,0,1427795.42735367,2876852.78433364,0
28-Jun-2008,-7864554.81737965,9,0.000233757354424822,0.0608361809673901,0.87673079485011,-3053403.12157857,0,1479021.55869542,2686695.34335654,0
29-Jun-2008,-7774206.04131523,9,0.000284980882172458,0.064014022410617,0.966139476454545,-3060448.55963647,0,1569370.33475985,2679649.90529864,0
30-Jun-2008,-7847384.16487565,9,0.000165283955289415,0.0444752747970976,0.794459267134649,-2887167.56924228,0,1496192.21119943,2852930.89569283,0
01-Jul-2008,-7855071.81950944,9,0.000110043304310339,0.0442130227571423,0.939040334874288,-2944147.66297495,0,1488504.55656563,2795950.80196016,0
02-Jul-2008,-8112986.11451299,9,0.00016189365564998,0.0501657714615669,0.723901020526248,-2724901.87850251,0,1230590.26156208,3015196.5864326,0
03-Jul-2008,-8139782.82151031,9,0.000155387875318013,0.0427919118373614,0.538391386356417,-2939738.71645628,0,1203793.55456476,2800359.74847883,0
