Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
04-Nov-2014,1934229.13998616,9,0.000351671048944176,0.0636144383376538,0.93726772962058,-5620249.65486409,0,4464132.97175046,1417249.17006931,0
05-Nov-2014,1969718.61330822,9,0.000281558640600066,0.0598423625716566,0.909671309645373,-5606682.66656547,0,4499622.44507252,1430816.15836792,0
06-Nov-2014,2072207.43672415,9,0.000262343943212041,0.0612019847757232,0.872330093710846,-5546781.19514076,0,4602111.26848845,1490717.62979263,0
07-Nov-2014,2028436.4647062,9,0.000202362881989352,0.050644050677181,0.863111285024212,-5555463.23111868,0,4558340.2964705,1482035.59381471,0
08-Nov-2014,2027715.07268163,9,0.000130483732069883,0.0467332214163184,1.04416733446475,-5532655.92623558,0,4557618.90444592,1504842.89869781,0
09-Nov-2014,2109553.97231588,9,0.000242357833722283,0.0583182412309575,0.668168453121278,-5456289.60516266,0,4639457.80408017,1581209.21977074,0
10-Nov-2014,1953484.72878577,9,0.000158319500531723,0.056212803537747,0.638745772343113,-5519676.2163708,0,4483388.56055007,1517822.6085626,0
11-Nov-2014,2131947.85430523,9,0.000430279681603492,0.0744270549752997,0.597633586059874,-5436918.10005787,0,4661851.68606952,1600580.72487552,0
12-Nov-2014,2271477.97694926,9,0.000440730227652159,0.0758407722563338,0.98281429266239,-5514346.40101449,0,4801381.80871356,1523152.42391891,0
13-Nov-2014,2027056.34523227,9,0.00039704264387575,0.0871051199488445,0.761923326041542,-5581879.8004502,0,4556960.17699656,1455619.02448319,0
14-Nov-2014,2082535.27033232,9,0.000228855218060983,0.0595012329603798,1.03732382296225,-5628221.14484424,0,4612439.10209662,1409277.68008915,0
15-Nov-2014,2113478.83380839,9,0.000290470806566382,0.0684592183918275,0.805731192956803,-5516992.75317068,0,4643382.66557269,1520506.07176271,0
16-Nov-2014,2166086.83702625,9,0.000483665485629807,0.0817543194718739,0.802878243010338,-5430788.43588162,0,4695990.66879055,1606710.38905177,0
17-Nov-2014,2108973.79837487,9,0.000311335748551299,0.0630863382450253,0.948798992160338,-5389750.28957523,0,4638877.63013917,1647748.53535816,0
18-Nov-2014,2081672.37069925,9,0.000109765483472586,0.0411194320298328,0.942678548197081,-5347208.8128538,0,4611576.20246354,1690290.0120796,0
19-Nov-2014,2139692.65022118,9,0.000464207994743143,0.0899212526620482,0.838201886366244,-5540508.65345777,0,4669596.48198547,1496990.17147563,0
20-Nov-2014,2028683.24898078,9,0.000394592613802721,0.0825687973426606,0.932308908903522,-5462434.37050877,0,4558587.08074507,1575064.45442463,0
21-Nov-2014,2041801.29764722,9,0.000209264409025718,0.0581697095598795,0.810304952760687,-5548850.8398607,0,4571705.12941152,1488647.98507269,0
22-Nov-2014,2131766.27277048,9,0.000213421043458844,0.059259726943649,0.894548628387982,-5586780.57693195,0,4661670.10453477,1450718.24800144,0
23-Nov-2014,2061885.90152404,9,0.000376471708403977,0.0782113506647188,0.986375516045287,-5517157.66553306,0,4591789.73328834,1520341.15940034,0
24-Nov-2014,2151838.40787215,9,0.000147395339558844,0.0455888500713334,0.844588023799058,-5504008.09228174,0,4681742.23963644,1533490.73265165,0
25-Nov-2014,2071491.57549449,9,0.000258802552552675,0.0629937520741321,0.828639534532482,-5561043.39812742,0,4601395.40725879,1476455.42680597,0
26-Nov-2014,1972485.89085519,9,0.000159130008929612,0.0533569940607595,0.999523025608119,-5568133.54474568,0,4502389.72261948,1469365.28018771,0
27-Nov-2014,2007984.11344117,9,0.000298472052950672,0.0682289350084055,0.698936851026987,-5441745.54495299,0,4537887.94520546,1595753.27998041,0
28-Nov-2014,1956063.80878646,9,0.000251473956175449,0.0623971711765982,0.942326785456129,-5411219.52503311,0,4485967.64055076,1626279.29990028,0
29-Nov-2014,1909654.52149793,9,0.000211504310945546,0.0605477290693551,1.0214354564925,-5401757.39652928,0,4439558.35326223,1635741.42840411,0
30-Nov-2014,1929159.11572721,9,0.000532605104079423,0.0751353020754565,0.97883004228408,-5363651.27692411,0,4459062.9474915,1673847.54800928,0
01-Dec-2014,1816613.6981847,9,0.000486957944107902,0.0984376171051785,0.79482470899166,-5472717.79044479,0,4346517.52994899,1564781.0344886,0
02-Dec-2014,1776222.5753271,9,0.000306312947799676,0.072815072602033,0.960196491438221,-5431743.55008561,0,4306126.40709139,1605755.27484778,0
03-Dec-2014,1865288.12988837,9,0.000336357871750251,0.0760407846028628,1.04391653991398,-5386489.6336031,0,4395191.96165267,1651009.19133029,0
04-Dec-2014,1812647.48145649,9,0.000175251349730689,0.0577838084613039,0.967255028557311,-5365314.1691717,0,4342551.31322079,1672184.65576169,0
05-Dec-2014,2032574.48862411,9,0.000615212182787907,0.0998519443309887,0.840302662640266,-5517086.57493325,0,4562478.3203884,1520412.25000014,0
06-Dec-2014,1950200.678335,9,0.000297060678606437,0.0553391306604215,0.926732468153573,-5451597.57862357,0,4480104.5100993,1585901.24630983,0
07-Dec-2014,1865028.54380159,9,8.49657813603296e-05,0.0364969275048814,1.01214921932793,-5427586.32743172,0,4394932.37556588,1609912.49750167,0
08-Dec-2014,1899108.7581569,9,0.000132864827645335,0.0427699608740456,0.717564483957648,-5525287.44778051,0,4429012.5899212,1512211.37715288,0
09-Dec-2014,1978533.33492652,9,0.000121956377326021,0.0455769218451476,0.804424991244849,-5510900.86754591,0,4508437.16669082,1526597.95738748,0
10-Dec-2014,1892981.97299722,9,7.47795578472254e-05,0.0360947592576822,0.871620702456098,-5494218.59163912,0,4422885.80476152,1543280.23329427,0
11-Dec-2014,1995965.40160954,9,0.000222775523526309,0.0655343800240404,0.944297184673398,-5512540.28678071,0,4525869.23337383,1524958.53815268,0
12-Dec-2014,1997784.55920375,9,0.000217042711952903,0.0654507105664376,0.997060723401891,-5509891.40777568,0,4527688.39096805,1527607.41715771,0
13-Dec-2014,2001951.44973755,9,0.000126669063508563,0.0425251865116102,0.934478315679626,-5494223.1112107,0,4531855.28150184,1543275.71372269,0
14-Dec-2014,2080375.57467757,9,0.000429522307041574,0.0706252567649797,0.747668250492664,-5450187.46537206,0,4610279.40644187,1587311.35956133,0
15-Dec-2014,1983975.48385905,9,0.000283106643843199,0.0692848820255911,0.722106075351633,-5506980.13154289,0,4513879.31562335,1530518.6933905,0
16-Dec-2014,2094873.99606669,9,0.000204933735137177,0.0536856805389897,0.893534589383662,-5554631.66590651,0,4624777.82783099,1482867.15902688,0
17-Dec-2014,2093535.05479681,9,0.000253508830380897,0.0629431332548993,0.92004333002923,-5509145.02422595,0,4623438.8865611,1528353.80070744,0
18-Dec-2014,1981229.56377671,9,0.000400203700342791,0.080414309852271,0.839292455960871,-5577404.85793899,0,4511133.39554101,1460093.9669944,0
19-Dec-2014,2020773.65577715,9,0.000107186520409742,0.0459089701129082,0.726200837505271,-5504626.25097972,0,4550677.48754145,1532872.57395367,0
20-Dec-2014,2106029.97139251,9,0.00031506187627857,0.070406895953635,0.965297244795719,-5527422.07692208,0,4635933.80315681,1510076.74801131,0
21-Dec-2014,2010989.92758852,9,0.000317293732195644,0.0658854417954806,1.00650865526154,-5529784.78237719,0,4540893.75935282,1507714.04255621,0
22-Dec-2014,2075313.83254776,9,0.000431668089099637,0.0843154804356909,0.856430303367443,-5438066.94517477,0,4605217.66431205,1599431.87975862,0
23-Dec-2014,2045223.7109222,9,0.000211176407612123,0.0532316204740833,0.997536269368738,-5462793.06320333,0,4575127.54268649,1574705.76173006,0
24-Dec-2014,1994690.31687815,9,0.000331418658289816,0.0666521699035437,0.966836751589734,-5421626.62081319,0,4524594.14864244,1615872.2041202,0
25-Dec-2014,2048256.81844343,9,0.000157942446981859,0.050770986871632,0.974500575702912,-5485092.15392183,0,4578160.65020773,1552406.67101156,0
26-Dec-2014,1951697.92521554,9,0.000275821541816066,0.0634632268135108,0.994275430704679,-5446038.23646419,0,4481601.75697984,1591460.58846921,0
27-Dec-2014,2101038.41902276,9,0.00228298379573235,0.191925330646854,0.846097081230974,-5164768.79301228,0,4630942.25078705,1872730.03192112,0
28-Dec-2014,1901022.96739658,9,0.00125465784765836,0.139500398091813,0.937491395820816,-5311414.69839151,0,4430926.79916088,1726084.12654188,0
29-Dec-2014,2073728.65308057,9,0.000609265196930871,0.0882803863715194,0.978903306791291,-5456832.59582105,0,4603632.48484486,1580666.22911234,0
30-Dec-2014,1958924.3273186,9,0.000234713756208925,0.0618844239171169,0.912618869991571,-5420486.99084605,0,4488828.1590829,1617011.83408734,0
31-Dec-2014,2047269.17741816,9,0.000322587896398489,0.0756463705495902,0.923171896040136,-5466254.86288534,0,4577173.00918246,1571243.96204805,0
01-Jan-2015,1883840.39836971,9,0.000349164298390886,0.0670332144127227,0.862031956549907,-5386195.02623847,0,4413744.230134,1651303.79869492,0
02-Jan-2015,1859483.85247219,9,0.000381898643003374,0.0817958645839472,0.893517275173724,-5488803.4455491,0,4389387.68423648,1548695.3793843,0
03-Jan-2015,1910212.25898095,9,0.00223898246549173,0.194567589772331,0.673346967534273,-5131437.44623133,0,4440116.09074524,1906061.37870206,0
04-Jan-2015,2074691.2851779,9,0.0014318384071722,0.15630678187733,0.93043242141704,-5295364.07459614,0,4604595.1169422,1742134.75033725,0
05-Jan-2015,2021406.33479395,9,0.000522252590743564,0.0802882023981241,0.950059901582851,-5378073.31370342,0,4551310.16655825,1659425.51122997,0
06-Jan-2015,2043649.30479338,9,0.000107372741760579,0.0368199874164735,0.933364301906501,-5405048.14380769,0,4573553.13655767,1632450.68112571,0
