Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
01-Jan-2008,NaN,0,NaN,NaN,NaN,NaN,NaN,853245.751278328,1897164.73160157,0
02-Jan-2008,-39187.6585795034,1,0.000168508061798712,0.0197406808293412,0.0485664122024633,-4665267.14373604,0,919747.345227391,1697017.50257722,0
03-Jan-2008,83542.0830005106,1,1.6419427773202e-05,0.00616212911691127,0.550774924614793,-4865414.37276039,0,986248.939176454,1496870.27355287,0
04-Jan-2008,139784.722367472,5,0.000275568463056767,0.0432633747692057,1.01348090544278,-4853089.9247839,0,1052750.53312552,1509194.72152936,0
05-Jan-2008,206286.316316534,5,7.4924708116235e-05,0.0240032026975266,0.807246220932586,-4844563.47454762,0,1119252.12707458,1517721.17176564,0
06-Jan-2008,212798.667508147,5,6.14434428546549e-05,0.0245237885955167,0.933958636002049,-4853434.39136549,0,1125764.47826619,1508850.25494777,0
07-Jan-2008,216636.028437667,5,5.44556364443574e-05,0.0201977920011922,0.936272136263951,-4872043.75071116,0,1129601.83919571,1490240.89560211,0
08-Jan-2008,261266.380276496,5,5.62017731716808e-05,0.0237972699584385,0.800655972638888,-4922457.48555298,0,1174232.19103454,1439827.16076028,0
09-Jan-2008,299055.007611152,5,0.000263377208784983,0.0451833075445706,0.90861495209807,-4855702.3991789,0,1212020.8183692,1506582.24713436,0
10-Jan-2008,327098.693015896,5,0.000136095020394922,0.038948053756459,0.876137314628687,-4923276.28292814,0,1240064.50377394,1439008.36338512,0
11-Jan-2008,215211.915208876,5,0.000116729295310221,0.0290886840053258,0.989848091092075,-4867566.16125903,0,1128177.72596692,1494718.48505424,0
12-Jan-2008,99243.3357317495,5,0.000199989377428221,0.0391241164506737,0.910375760397136,-4907401.85045862,0,1012209.14648979,1454882.79585464,0
13-Jan-2008,144145.586657075,5,0.000350613701035476,0.0567332255268598,0.945814548818884,-4992413.82412632,0,1057111.39741512,1369870.82218694,0
14-Jan-2008,25419.8483744938,5,0.000470381870123073,0.0505094510653567,0.801879456039949,-4881750.9078149,0,938385.659132539,1480533.73849837,0
15-Jan-2008,118675.043554206,5,0.000202087520032851,0.0461160555756102,0.868788610525309,-4956969.24240559,0,1031640.85431225,1405315.40390768,0
16-Jan-2008,186935.61597256,5,0.000173914793234649,0.0415470332425826,0.871238499969739,-4904238.77089858,0,1099901.42673061,1458045.87541469,0
17-Jan-2008,223353.002995077,5,0.000187079790476363,0.0355520295440852,0.951615148586252,-4941981.85051321,0,1136318.81375312,1420302.79580006,0
18-Jan-2008,379959.022774713,5,0.000559295029342109,0.0778504285493847,0.911851012038253,-4860288.65225775,0,1292924.83353276,1501995.99405551,0
19-Jan-2008,246627.871217507,5,0.000498644949610188,0.0684580598745631,0.983822506901475,-4927741.22070973,0,1159593.68197555,1434543.42560353,0
20-Jan-2008,192027.686104867,5,7.15970587941966e-05,0.0286550550880468,0.940483025879992,-4893412.51796595,0,1104993.49686291,1468872.12834731,0
21-Jan-2008,162381.178012966,5,0.000159032849831704,0.0380974728460324,0.77980992377937,-4979957.32202295,0,1075346.98877101,1382327.32429031,0
22-Jan-2008,298873.693733799,5,0.000165814214614122,0.037679457543569,1.12194966060288,-4963481.97669384,0,1211839.50449184,1398802.66961942,0
23-Jan-2008,156269.997069715,5,0.000142082937903065,0.0360843084974786,0.908243474984394,-4970390.03415961,0,1069235.80782776,1391894.61215365,0
24-Jan-2008,63743.3874931988,5,0.000112036034907012,0.03276189055099,1.02400668613446,-4965645.75029214,0,976709.198251244,1396638.89602112,0
25-Jan-2008,164328.34160096,5,5.58768209744354e-05,0.0229299028534864,0.876244026228443,-5016966.32981176,0,1077294.15235901,1345318.31650151,0
26-Jan-2008,197864.677567914,5,0.000172859616037456,0.036542264626782,0.967873325590064,-4975914.71594579,0,1110830.48832596,1386369.93036747,0
27-Jan-2008,277462.560420961,5,5.9201601930417e-05,0.0238359533104799,0.656620230056898,-5069015.4474586,0,1190428.37117901,1293269.19885466,0
28-Jan-2008,316333.521571268,5,0.000315259723546551,0.0495551886508456,0.904318073273423,-5164750.12539716,0,1229299.33232931,1197534.52091611,0
29-Jan-2008,120697.3635595,5,0.000495314714615207,0.0554901836586498,0.826196128603953,-5030573.75544613,0,1033663.17431755,1331710.89086713,0
30-Jan-2008,90844.442624778,5,0.00028785316499471,0.0531554469440181,1.13532102960319,-5067538.66913511,0,1003810.25338282,1294745.97717815,0
31-Jan-2008,24291.3170909387,5,0.000380727974251199,0.0592956130739891,0.798998685915819,-4943410.92238259,0,937257.127848984,1418873.72393067,0
01-Feb-2008,47539.396908404,5,0.000108701583555387,0.0294156065538677,0.735615870477373,-5020075.28648068,0,960505.207666449,1342209.35983258,0
02-Feb-2008,332484.669487771,5,0.000259322882921041,0.0488666636669915,0.891541074568617,-5033636.14809718,0,1245450.48024582,1328648.49821608,0
03-Feb-2008,116393.623417813,5,0.000440661145032712,0.0635112302813145,0.951636038009231,-5060661.60372057,0,1029359.43417586,1301623.04259269,0
04-Feb-2008,271767.976326658,5,0.000147292709518054,0.0265187311609049,0.84650352370676,-5110385.75634167,0,1184733.7870847,1251898.88997159,0
05-Feb-2008,44898.519211644,5,0.000120473768810755,0.0329226903811962,0.844734769192864,-5053207.4706024,0,957864.329969689,1309077.17571086,0
06-Feb-2008,21242.8959655917,5,0.000110039326716395,0.0309664492894847,0.820505633302249,-5111002.99293119,0,934208.706723637,1251281.65338208,0
07-Feb-2008,208714.062176739,5,0.000109395774442488,0.0338351631365771,0.812852610386701,-5112109.48442515,0,1121679.87293478,1250175.16188811,0
08-Feb-2008,111308.077281476,5,0.000100095122786981,0.0322196782990323,0.887674193977566,-5046371.13312476,0,1024273.88803952,1315913.51318851,0
09-Feb-2008,13100.7397760212,5,2.08257382986101e-05,0.0147505555396923,0.79606692656516,-5044852.99285593,0,926066.550534067,1317431.65345734,0
10-Feb-2008,39965.1729204982,5,4.78155653489583e-05,0.0219845290382386,0.986041218856535,-5062850.74241713,0,952930.983678544,1299433.90389613,0
11-Feb-2008,136964.925804411,5,0.000113319914702165,0.0284587101174595,0.712644639538344,-5135570.20230533,0,1049930.73656246,1226714.44400793,0
12-Feb-2008,74895.3578883559,5,5.56068768250492e-05,0.0238259121324289,1.07576376128299,-5133325.46000727,0,987861.168646401,1228959.186306,0
13-Feb-2008,125879.194938849,5,5.54430093356063e-05,0.0205372819316249,0.69640789082428,-5101676.6843155,0,1038845.00569689,1260607.96199776,0
14-Feb-2008,236500.536993443,5,0.000204578035836842,0.0419862555191732,0.956777577192762,-5100898.2627095,0,1149466.34775149,1261386.38360376,0
15-Feb-2008,97273.1255201484,5,7.07377971358196e-05,0.0247099500542569,0.944444175892999,-5081448.72257845,0,1010238.93627819,1280835.92373481,0
16-Feb-2008,223095.191015513,5,5.99516208729159e-05,0.0246467235625232,0.831906617373633,-5096756.08671965,0,1136061.00177356,1265528.55959361,0
17-Feb-2008,241119.30871895,5,3.34244340861268e-05,0.0193765459815135,0.909743516962489,-5124688.05560869,0,1154085.119477,1237596.59070458,0
